"id_accidente","tipo_vehiculo_limpio"
41865,"AUTOMOVIL"
41866,"AUTOMOVIL"
41867,"AUTOMOVIL"
41868,"CAMIONETA_PASAJEROS"
41868,"CAMIONETA_CARGA"
41869,"MOTOCICLETA"
41869,"AUTOMOVIL"
41870,"AUTOMOVIL"
41871,"CAMIONETA_PASAJEROS"
41871,"AUTOMOVIL"
41872,"TRACTOR"
41873,"MOTOCICLETA"
41873,"AUTOMOVIL"
41874,"AUTOMOVIL"
41874,"MOTOCICLETA"
41875,"TRACTOR"
41875,"AUTOMOVIL"
41876,"AUTOMOVIL"
41877,"AUTOMOVIL"
41878,"CAMIONETA_PASAJEROS"
41879,"CAMIONETA_CARGA"
41880,"CAMIONETA CARGA"
41880,"AUTOMOVIL"
41881,"CAMION_CARGA"
41881,"AUTOMOVIL"
41882,"AUTOMOVIL"
41882,"CAMIONETA_CARGA"
41883,"MOTOCICLETA"
41884,"MOTOCICLETA"
41884,"CAMIONETA CARGA"
41885,"CAMIONETA_PASAJEROS"
41885,"AUTOMOVIL"
41886,"AUTOMOVIL"
41886,"CAMIONETA CARGA"
41887,"CAMIONETA_CARGA"
41887,"AUTOMOVIL"
41888,"CAMIONETA_PASAJEROS"
41888,"AUTOMOVIL"
41889,"CAMIONETA_PASAJEROS"
41889,"AUTOMOVIL"
41890,"AUTOMOVIL"
41891,"AUTOMOVIL"
41892,"CAMIONETA_CARGA"
41892,"AUTOMOVIL"
41893,"AUTOMOVIL"
41894,"CAMIONETA CARGA"
41895,"AUTOMOVIL"
41896,"CAMIONETA_PASAJEROS"
41897,"AUTOMOVIL"
41898,"CAMIONETA CARGA"
41898,"MOTOCICLETA"
41899,"AUTOMOVIL"
41900,"AUTOMOVIL"
41901,"AUTOMOVIL"
41902,"AUTOMOVIL"
41903,"CAMION_PASAJEROS"
41903,"AUTOMOVIL"
41904,"AUTOMOVIL"
41904,"MOTOCICLETA"
41905,"MOTOCICLETA"
41905,"AUTOMOVIL"
41906,"AUTOMOVIL"
41907,"MOTOCICLETA"
41907,"AUTOMOVIL"
41908,"CAMIONETA_CARGA"
41908,"AUTOMOVIL"
41909,"AUTOMOVIL"
41910,"AUTOMOVIL"
41911,"SIN_DATOS"
41912,"AUTOMOVIL"
41913,"AUTOMOVIL"
41913,"CAMIONETA CARGA"
41914,"SIN_DATOS"
41914,"AUTOMOVIL"
41915,"CAMIONETA_CARGA"
41915,"AUTOMOVIL"
41916,"AUTOMOVIL"
41917,"CAMIONETA CARGA"
41917,"AUTOMOVIL"
41918,"AUTOMOVIL"
41918,"SIN_DATOS"
41919,"AUTOMOVIL"
41920,"CAMION_CARGA"
41920,"AUTOMOVIL"
41921,"AUTOMOVIL"
41921,"CAMIONETA_PASAJEROS"
41922,"AUTOMOVIL"
41923,"TRACTOR"
41923,"AUTOMOVIL"
41924,"AUTOMOVIL"
41925,"CAMIONETA_CARGA"
41925,"AUTOMOVIL"
41926,"CAMIONETA_CARGA"
41926,"AUTOMOVIL"
41927,"AUTOMOVIL"
41928,"AUTOMOVIL"
41929,"AUTOMOVIL"
41929,"SIN_DATOS"
41930,"SIN_DATOS"
41931,"CAMION_CARGA"
41932,"AUTOMOVIL"
41933,"AUTOMOVIL"
41934,"AUTOMOVIL"
41935,"MOTOCICLETA"
41935,"AUTOMOVIL"
41936,"MOTOCICLETA"
41936,"AUTOMOVIL"
41937,"SIN_DATOS"
41937,"AUTOMOVIL"
41938,"AUTOMOVIL"
41938,"CAMIONETA_PASAJEROS"
41939,"CAMIONETA_PASAJEROS"
41939,"CAMIONETA_CARGA"
41940,"SIN_DATOS"
41941,"SIN_DATOS"
41942,"CAMIONETA CARGA"
41942,"AUTOMOVIL"
41943,"CAMIONETA_PASAJEROS"
41943,"AUTOMOVIL"
41944,"MOTOCICLETA"
41945,"CAMIONETA_CARGA"
41946,"CAMIONETA_PASAJEROS"
41947,"CAMION_CARGA"
41947,"CAMIONETA_PASAJEROS"
41948,"CAMIONETA_CARGA"
41948,"CAMIONETA_PASAJEROS"
41949,"AUTOMOVIL"
41950,"AUTOMOVIL"
41951,"CAMION_CARGA"
41951,"AUTOMOVIL"
41952,"AUTOMOVIL"
41952,"MOTOCICLETA"
41953,"CAMIONETA_CARGA"
41954,"MOTOCICLETA"
41954,"CAMIONETA_CARGA"
41955,"AUTOMOVIL"
41956,"AUTOMOVIL"
41957,"AUTOMOVIL"
41958,"TRACTOR"
41959,"AUTOMOVIL"
41960,"AUTOMOVIL"
41961,"CAMIONETA_PASAJEROS"
41962,"AUTOMOVIL"
41963,"AUTOMOVIL"
41964,"AUTOMOVIL"
41965,"AUTOMOVIL"
41966,"SIN_DATOS"
41966,"AUTOMOVIL"
41967,"SIN_DATOS"
41967,"CAMIONETA CARGA"
41968,"CAMION_PASAJEROS"
41968,"AUTOMOVIL"
41969,"AUTOMOVIL"
41970,"MOTOCICLETA"
41971,"AUTOMOVIL"
41972,"AUTOMOVIL"
41973,"SIN_DATOS"
41974,"MOTOCICLETA"
41975,"AUTOMOVIL"
41975,"CAMIONETA CARGA"
41976,"CAMION_CARGA"
41976,"AUTOMOVIL"
41977,"CAMIONETA_CARGA"
41977,"AUTOMOVIL"
41978,"TRACTOR"
41978,"AUTOMOVIL"
41979,"CAMIONETA_CARGA"
41980,"CAMIONETA_PASAJEROS"
41981,"CAMIONETA_PASAJEROS"
41981,"CAMION_CARGA"
41982,"AUTOMOVIL"
41983,"CAMIONETA CARGA"
41983,"MOTOCICLETA"
41984,"CAMION_CARGA"
41985,"CAMIONETA_PASAJEROS"
41985,"AUTOMOVIL"
41986,"CAMION_CARGA"
41986,"MOTOCICLETA"
41987,"SIN_DATOS"
41988,"AUTOMOVIL"
41989,"AUTOMOVIL"
41990,"CAMIONETA CARGA"
41990,"CAMIONETA_PASAJEROS"
41991,"AUTOMOVIL"
41992,"SIN_DATOS"
41993,"AUTOMOVIL"
41994,"CAMIONETA_CARGA"
41994,"AUTOMOVIL"
41995,"AUTOMOVIL"
41996,"AUTOMOVIL"
41997,"AUTOMOVIL"
41997,"CAMIONETA CARGA"
41998,"CAMIONETA_PASAJEROS"
41999,"MOTOCICLETA"
42000,"MOTOCICLETA"
42000,"AUTOMOVIL"
42001,"AUTOMOVIL"
42002,"AUTOMOVIL"
42003,"AUTOMOVIL"
42003,"CAMIONETA_PASAJEROS"
42004,"AUTOMOVIL"
42005,"AUTOMOVIL"
42006,"AUTOMOVIL"
42007,"MOTOCICLETA"
42007,"AUTOMOVIL"
42008,"CAMIONETA CARGA"
42009,"AUTOMOVIL"
42010,"AUTOMOVIL"
42011,"AUTOMOVIL"
42012,"CAMIONETA_PASAJEROS"
42013,"SIN_DATOS"
42014,"MOTOCICLETA"
42014,"AUTOMOVIL"
42015,"AUTOMOVIL"
42016,"AUTOMOVIL"
42017,"CAMION_CARGA"
42017,"AUTOMOVIL"
42018,"AUTOMOVIL"
42018,"CAMIONETA_PASAJEROS"
42019,"AUTOMOVIL"
42020,"AUTOMOVIL"
42021,"MOTOCICLETA"
42022,"SIN_DATOS"
42023,"AUTOMOVIL"
42024,"SIN_DATOS"
42025,"AUTOMOVIL"
42026,"AUTOMOVIL"
42027,"AUTOMOVIL"
42028,"MOTOCICLETA"
42029,"AUTOMOVIL"
42029,"CAMIONETA_CARGA"
42030,"SIN_DATOS"
42031,"MOTOCICLETA"
42032,"AUTOMOVIL"
42033,"SIN_DATOS"
42034,"AUTOMOVIL"
42035,"AUTOMOVIL"
42036,"CAMIONETA CARGA"
42036,"AUTOMOVIL"
42037,"CAMIONETA CARGA"
42037,"AUTOMOVIL"
42038,"CAMION_CARGA"
42038,"CAMIONETA_CARGA"
42039,"AUTOMOVIL"
42039,"CAMIONETA_PASAJEROS"
42040,"AUTOMOVIL"
42040,"MOTOCICLETA"
42041,"CAMIONETA CARGA"
42041,"CAMIONETA_PASAJEROS"
42042,"AUTOMOVIL"
42043,"CAMION_PASAJEROS"
42043,"CAMION_PASAJEROS"
42044,"CAMIONETA_PASAJEROS"
42044,"AUTOMOVIL"
42045,"AUTOMOVIL"
42046,"MOTOCICLETA"
42046,"AUTOMOVIL"
42047,"CAMIONETA_PASAJEROS"
42047,"MOTOCICLETA"
42048,"AUTOMOVIL"
42048,"CAMIONETA_CARGA"
42049,"CAMION_PASAJEROS"
42049,"AUTOMOVIL"
42050,"MOTOCICLETA"
42050,"CAMIONETA_PASAJEROS"
42051,"AUTOMOVIL"
42051,"CAMIONETA_CARGA"
42052,"AUTOMOVIL"
42053,"CAMIONETA_PASAJEROS"
42053,"AUTOMOVIL"
42054,"AUTOMOVIL"
42054,"SIN_DATOS"
42055,"CAMION_CARGA"
42055,"AUTOMOVIL"
42056,"AUTOMOVIL"
42057,"AUTOMOVIL"
42058,"AUTOMOVIL"
42059,"AUTOMOVIL"
42059,"MOTOCICLETA"
42060,"SIN_DATOS"
42061,"CAMIONETA_PASAJEROS"
42061,"AUTOMOVIL"
42062,"AUTOMOVIL"
42063,"CAMION_CARGA"
42063,"AUTOMOVIL"
42064,"AUTOMOVIL"
42064,"CAMIONETA_CARGA"
42065,"AUTOMOVIL"
42065,"SIN_DATOS"
42066,"AUTOMOVIL"
42067,"AUTOMOVIL"
42067,"CAMIONETA_PASAJEROS"
42068,"CAMIONETA_PASAJEROS"
42068,"AUTOMOVIL"
42069,"MOTOCICLETA"
42070,"AUTOMOVIL"
42071,"CAMIONETA_CARGA"
42072,"MOTOCICLETA"
42072,"CAMION_CARGA"
42073,"AUTOMOVIL"
42074,"AUTOMOVIL"
42075,"AUTOMOVIL"
42075,"MOTOCICLETA"
42076,"AUTOMOVIL"
42076,"MOTOCICLETA"
42077,"CAMIONETA CARGA"
42077,"AUTOMOVIL"
42078,"AUTOMOVIL"
42079,"AUTOMOVIL"
42080,"AUTOMOVIL"
42080,"CAMIONETA_PASAJEROS"
42081,"AUTOMOVIL"
42082,"AUTOMOVIL"
42083,"CAMION_CARGA"
42083,"AUTOMOVIL"
42084,"AUTOMOVIL"
42084,"CAMIONETA_CARGA"
42085,"MOTOCICLETA"
42085,"AUTOMOVIL"
42086,"TRACTOR"
42087,"CAMIONETA_CARGA"
42088,"AUTOMOVIL"
42088,"CAMION_PASAJEROS"
42089,"AUTOMOVIL"
42090,"AUTOMOVIL"
42091,"CAMIONETA CARGA"
42092,"AUTOMOVIL"
42092,"MOTOCICLETA"
42093,"AUTOMOVIL"
42093,"CAMIONETA CARGA"
42094,"CAMIONETA_CARGA"
42094,"CAMIONETA_PASAJEROS"
42095,"AUTOMOVIL"
42096,"CAMIONETA_PASAJEROS"
42097,"AUTOMOVIL"
42098,"MOTOCICLETA"
42099,"AUTOMOVIL"
42100,"CAMIONETA_PASAJEROS"
42101,"AUTOMOVIL"
42102,"AUTOMOVIL"
42103,"AUTOMOVIL"
42104,"AUTOMOVIL"
42105,"SIN_DATOS"
42105,"AUTOMOVIL"
42106,"CAMIONETA_CARGA"
42107,"AUTOMOVIL"
42108,"AUTOMOVIL"
42108,"CAMIONETA CARGA"
42109,"AUTOMOVIL"
42110,"AUTOMOVIL"
42111,"CAMIONETA_PASAJEROS"
42111,"AUTOMOVIL"
42112,"AUTOMOVIL"
42112,"CAMIONETA CARGA"
42113,"AUTOMOVIL"
42113,"CAMIONETA CARGA"
42114,"AUTOMOVIL"
42115,"CAMIONETA CARGA"
42116,"MOTOCICLETA"
42117,"MOTOCICLETA"
42117,"CAMIONETA_PASAJEROS"
42118,"AUTOMOVIL"
42119,"AUTOMOVIL"
42119,"CAMIONETA CARGA"
42120,"AUTOMOVIL"
42121,"AUTOMOVIL"
42122,"CAMION_CARGA"
42122,"CAMIONETA_PASAJEROS"
42123,"SIN_DATOS"
42123,"CAMION_CARGA"
42124,"AUTOMOVIL"
42125,"AUTOMOVIL"
42126,"AUTOMOVIL"
42127,"AUTOMOVIL"
42128,"CAMION_PASAJEROS"
42128,"CAMIONETA CARGA"
42129,"AUTOMOVIL"
42130,"AUTOMOVIL"
42131,"AUTOMOVIL"
42131,"SIN_DATOS"
42132,"AUTOMOVIL"
42132,"CAMIONETA CARGA"
42133,"CAMION_CARGA"
42133,"CAMIONETA CARGA"
42134,"MOTOCICLETA"
42135,"AUTOMOVIL"
42135,"CAMIONETA_CARGA"
42136,"AUTOMOVIL"
42136,"MOTOCICLETA"
42137,"CAMIONETA CARGA"
42137,"MOTOCICLETA"
42137,"AUTOMOVIL"
42138,"AUTOMOVIL"
42138,"SIN_DATOS"
42139,"AUTOMOVIL"
42140,"CAMIONETA_PASAJEROS"
42140,"AUTOMOVIL"
42141,"AUTOMOVIL"
42141,"MOTOCICLETA"
42142,"AUTOMOVIL"
42143,"AUTOMOVIL"
42143,"CAMION_PASAJEROS"
42144,"AUTOMOVIL"
42145,"SIN_DATOS"
42145,"CAMIONETA_CARGA"
42146,"MOTOCICLETA"
42147,"AUTOMOVIL"
42148,"AUTOMOVIL"
42149,"CAMION_CARGA"
42149,"SIN_DATOS"
42150,"MOTOCICLETA"
42150,"CAMIONETA CARGA"
42151,"AUTOMOVIL"
42151,"CAMIONETA CARGA"
42152,"AUTOMOVIL"
42152,"CAMION_CARGA"
42153,"AUTOMOVIL"
42154,"AUTOMOVIL"
42155,"AUTOMOVIL"
42156,"AUTOMOVIL"
42156,"SIN_DATOS"
42157,"MOTOCICLETA"
42157,"AUTOMOVIL"
42158,"AUTOMOVIL"
42159,"CAMIONETA_PASAJEROS"
42159,"AUTOMOVIL"
42160,"AUTOMOVIL"
42160,"CAMIONETA CARGA"
42161,"TRACTOR"
42161,"AUTOMOVIL"
42162,"AUTOMOVIL"
42163,"MOTOCICLETA"
42163,"CAMIONETA_CARGA"
42164,"CAMION_CARGA"
42164,"CAMIONETA_CARGA"
42165,"AUTOMOVIL"
42165,"CAMIONETA_PASAJEROS"
42166,"CAMION_CARGA"
42166,"CAMION_PASAJEROS"
42167,"CAMIONETA CARGA"
42167,"AUTOMOVIL"
42168,"CAMIONETA_PASAJEROS"
42168,"AUTOMOVIL"
42169,"AUTOMOVIL"
42170,"TRACTOR"
42170,"AUTOMOVIL"
42171,"CAMIONETA_CARGA"
42171,"AUTOMOVIL"
42172,"CAMIONETA_CARGA"
42173,"AUTOMOVIL"
42174,"AUTOMOVIL"
42175,"AUTOMOVIL"
42176,"CAMION_PASAJEROS"
42176,"AUTOMOVIL"
42177,"AUTOMOVIL"
42178,"CAMIONETA_PASAJEROS"
42178,"AUTOMOVIL"
42179,"AUTOMOVIL"
42179,"BICICLETA"
42180,"CAMION_PASAJEROS"
42180,"AUTOMOVIL"
42181,"CAMION_CARGA"
42181,"CAMIONETA_PASAJEROS"
42182,"CAMION_PASAJEROS"
42182,"AUTOMOVIL"
42183,"AUTOMOVIL"
42184,"AUTOMOVIL"
42185,"OTRO"
42185,"MOTOCICLETA"
42186,"CAMIONETA CARGA"
42186,"CAMIONETA_PASAJEROS"
42187,"AUTOMOVIL"
42188,"AUTOMOVIL"
42189,"CAMIONETA_PASAJEROS"
42189,"MOTOCICLETA"
42190,"AUTOMOVIL"
42191,"AUTOMOVIL"
42191,"CAMIONETA_PASAJEROS"
42192,"AUTOMOVIL"
42193,"AUTOMOVIL"
42194,"AUTOMOVIL"
42194,"CAMIONETA_PASAJEROS"
42195,"MOTOCICLETA"
42195,"CAMIONETA CARGA"
42196,"AUTOMOVIL"
42196,"CAMIONETA_PASAJEROS"
42197,"TRACTOR"
42197,"AUTOMOVIL"
42198,"CAMION_PASAJEROS"
42198,"CAMION_CARGA"
42199,"CAMION_PASAJEROS"
42199,"AUTOMOVIL"
42200,"AUTOMOVIL"
42201,"AUTOMOVIL"
42201,"CAMIONETA_PASAJEROS"
42202,"AUTOMOVIL"
42203,"AUTOMOVIL"
42204,"AUTOMOVIL"
42205,"CAMIONETA_CARGA"
42205,"AUTOMOVIL"
42206,"AUTOMOVIL"
42207,"AUTOMOVIL"
42208,"AUTOMOVIL"
42209,"AUTOMOVIL"
42210,"CAMIONETA_PASAJEROS"
42210,"AUTOMOVIL"
42211,"AUTOMOVIL"
42212,"CAMIONETA_PASAJEROS"
42213,"AUTOMOVIL"
42214,"AUTOMOVIL"
42215,"CAMION_CARGA"
42215,"CAMIONETA_PASAJEROS"
42216,"CAMIONETA_CARGA"
42217,"MOTOCICLETA"
42217,"AUTOMOVIL"
42218,"AUTOMOVIL"
42219,"SIN_DATOS"
42219,"AUTOMOVIL"
42220,"AUTOMOVIL"
42220,"SIN_DATOS"
42220,"CAMIONETA_CARGA"
42221,"AUTOMOVIL"
42222,"AUTOMOVIL"
42223,"AUTOMOVIL"
42224,"CAMIONETA_CARGA"
42224,"AUTOMOVIL"
42225,"CAMIONETA_CARGA"
42225,"AUTOMOVIL"
42226,"MOTOCICLETA"
42226,"CAMIONETA_PASAJEROS"
42227,"AUTOMOVIL"
42227,"CAMIONETA CARGA"
42228,"CAMIONETA_PASAJEROS"
42228,"CAMIONETA CARGA"
42229,"CAMIONETA_CARGA"
42230,"AUTOMOVIL"
42231,"AUTOMOVIL"
42232,"SIN_DATOS"
42233,"CAMIONETA_CARGA"
42233,"CAMIONETA_PASAJEROS"
42234,"MOTOCICLETA"
42235,"AUTOMOVIL"
42236,"CAMIONETA_PASAJEROS"
42236,"AUTOMOVIL"
42237,"CAMIONETA_PASAJEROS"
42238,"AUTOMOVIL"
42238,"CAMIONETA_PASAJEROS"
42239,"AUTOMOVIL"
42240,"CAMIONETA_CARGA"
42240,"MOTOCICLETA"
42241,"AUTOMOVIL"
42242,"AUTOMOVIL"
42243,"AUTOMOVIL"
42244,"MOTOCICLETA"
42244,"AUTOMOVIL"
42245,"AUTOMOVIL"
42246,"CAMIONETA_PASAJEROS"
42246,"AUTOMOVIL"
42247,"CAMIONETA_CARGA"
42248,"AUTOMOVIL"
42249,"AUTOMOVIL"
42249,"CAMIONETA CARGA"
42250,"AUTOMOVIL"
42250,"CAMIONETA CARGA"
42251,"CAMION_CARGA"
42251,"AUTOMOVIL"
42252,"AUTOMOVIL"
42253,"CAMIONETA CARGA"
42253,"AUTOMOVIL"
42254,"AUTOMOVIL"
42255,"CAMION_PASAJEROS"
42255,"AUTOMOVIL"
42256,"AUTOMOVIL"
42256,"SIN_DATOS"
42257,"AUTOMOVIL"
42257,"CAMIONETA_PASAJEROS"
42258,"AUTOMOVIL"
42259,"CAMIONETA_PASAJEROS"
42259,"MOTOCICLETA"
42260,"CAMIONETA CARGA"
42261,"AUTOMOVIL"
42262,"MOTOCICLETA"
42263,"AUTOMOVIL"
42264,"CAMION_PASAJEROS"
42264,"AUTOMOVIL"
42265,"AUTOMOVIL"
42266,"AUTOMOVIL"
42267,"SIN_DATOS"
42268,"AUTOMOVIL"
42268,"CAMIONETA_PASAJEROS"
42269,"CAMION_CARGA"
42269,"CAMIONETA CARGA"
42270,"CAMIONETA_PASAJEROS"
42270,"AUTOMOVIL"
42271,"MOTOCICLETA"
42272,"AUTOMOVIL"
42273,"CAMIONETA_CARGA"
42273,"CAMIONETA_PASAJEROS"
42274,"MOTOCICLETA"
42274,"CAMIONETA_PASAJEROS"
42275,"CAMION_CARGA"
42275,"AUTOMOVIL"
42276,"CAMIONETA_CARGA"
42276,"AUTOMOVIL"
42277,"AUTOMOVIL"
42278,"CAMIONETA_PASAJEROS"
42279,"MOTOCICLETA"
42279,"AUTOMOVIL"
42280,"CAMIONETA_PASAJEROS"
42280,"AUTOMOVIL"
42281,"AUTOMOVIL"
42281,"CAMIONETA_PASAJEROS"
42282,"CAMIONETA_PASAJEROS"
42282,"AUTOMOVIL"
42283,"AUTOMOVIL"
42284,"MOTOCICLETA"
42284,"AUTOMOVIL"
42285,"AUTOMOVIL"
42286,"AUTOMOVIL"
42286,"CAMIONETA_PASAJEROS"
42287,"CAMIONETA_PASAJEROS"
42287,"AUTOMOVIL"
42288,"AUTOMOVIL"
42288,"CAMIONETA CARGA"
42289,"CAMION_CARGA"
42290,"MOTOCICLETA"
42290,"CAMIONETA_CARGA"
42291,"CAMION_CARGA"
42291,"CAMIONETA_CARGA"
42292,"MOTOCICLETA"
42293,"CAMIONETA_PASAJEROS"
42293,"AUTOMOVIL"
42294,"CAMIONETA_CARGA"
42294,"AUTOMOVIL"
42295,"AUTOMOVIL"
42295,"CAMIONETA_PASAJEROS"
42296,"AUTOMOVIL"
42296,"CAMIONETA CARGA"
42297,"CAMION_PASAJEROS"
42297,"AUTOMOVIL"
42298,"AUTOMOVIL"
42299,"AUTOMOVIL"
42300,"AUTOMOVIL"
42301,"SIN_DATOS"
42301,"MOTOCICLETA"
42302,"AUTOMOVIL"
42303,"MOTOCICLETA"
42303,"AUTOMOVIL"
42304,"SIN_DATOS"
42305,"AUTOMOVIL"
42306,"AUTOMOVIL"
42306,"CAMIONETA CARGA"
42307,"CAMION_CARGA"
42307,"AUTOMOVIL"
42308,"CAMION_CARGA"
42308,"AUTOMOVIL"
42309,"MOTOCICLETA"
42309,"AUTOMOVIL"
42310,"CAMIONETA_CARGA"
42310,"MOTOCICLETA"
42311,"TRACTOR"
42311,"CAMIONETA_PASAJEROS"
42312,"AUTOMOVIL"
42313,"CAMIONETA CARGA"
42313,"MOTOCICLETA"
42314,"MOTOCICLETA"
42315,"AUTOMOVIL"
42316,"AUTOMOVIL"
42317,"AUTOMOVIL"
42318,"CAMIONETA_PASAJEROS"
42319,"CAMIONETA_CARGA"
42320,"AUTOMOVIL"
42321,"AUTOMOVIL"
42321,"MOTOCICLETA"
42322,"MOTOCICLETA"
42322,"AUTOMOVIL"
42323,"AUTOMOVIL"
42323,"SIN_DATOS"
42324,"CAMIONETA_PASAJEROS"
42325,"CAMIONETA_PASAJEROS"
42325,"AUTOMOVIL"
42326,"AUTOMOVIL"
42327,"AUTOMOVIL"
42328,"CAMION_PASAJEROS"
42328,"AUTOMOVIL"
42329,"CAMIONETA_PASAJEROS"
42329,"AUTOMOVIL"
42330,"CAMIONETA CARGA"
42331,"CAMIONETA_CARGA"
42331,"AUTOMOVIL"
42332,"AUTOMOVIL"
42332,"CAMIONETA_PASAJEROS"
42333,"CAMION_PASAJEROS"
42333,"AUTOMOVIL"
42334,"AUTOMOVIL"
42335,"CAMIONETA CARGA"
42335,"AUTOMOVIL"
42336,"SIN_DATOS"
42337,"AUTOMOVIL"
42337,"CAMIONETA_PASAJEROS"
42338,"CAMIONETA_CARGA"
42339,"AUTOMOVIL"
42340,"MOTOCICLETA"
42340,"AUTOMOVIL"
42341,"CAMIONETA_PASAJEROS"
42342,"MOTOCICLETA"
42342,"CAMIONETA_CARGA"
42343,"AUTOMOVIL"
42343,"CAMION_CARGA"
42344,"MOTOCICLETA"
42344,"CAMIONETA_CARGA"
42345,"SIN_DATOS"
42345,"CAMIONETA_CARGA"
42346,"SIN_DATOS"
42347,"CAMIONETA_PASAJEROS"
42347,"AUTOMOVIL"
42348,"AUTOMOVIL"
42349,"CAMION_CARGA"
42349,"AUTOMOVIL"
42350,"AUTOMOVIL"
42351,"AUTOMOVIL"
42352,"AUTOMOVIL"
42353,"AUTOMOVIL"
42354,"AUTOMOVIL"
42354,"CAMIONETA_CARGA"
42355,"BICICLETA"
42355,"AUTOMOVIL"
42356,"AUTOMOVIL"
42356,"SIN_DATOS"
42357,"SIN_DATOS"
42358,"AUTOMOVIL"
42359,"AUTOMOVIL"
42359,"CAMIONETA_CARGA"
42360,"AUTOMOVIL"
42361,"CAMION_PASAJEROS"
42361,"AUTOMOVIL"
42362,"AUTOMOVIL"
42363,"CAMIONETA CARGA"
42363,"AUTOMOVIL"
42364,"AUTOMOVIL"
42365,"AUTOMOVIL"
42366,"AUTOMOVIL"
42367,"AUTOMOVIL"
42368,"AUTOMOVIL"
42369,"AUTOMOVIL"
42369,"MOTOCICLETA"
42370,"MOTOCICLETA"
42370,"AUTOMOVIL"
42371,"CAMIONETA_CARGA"
42371,"AUTOMOVIL"
42372,"AUTOMOVIL"
42373,"AUTOMOVIL"
42373,"MOTOCICLETA"
42374,"CAMION_CARGA"
42374,"AUTOMOVIL"
42375,"CAMIONETA_PASAJEROS"
42375,"AUTOMOVIL"
42376,"AUTOMOVIL"
42377,"CAMIONETA_PASAJEROS"
42377,"AUTOMOVIL"
42378,"AUTOMOVIL"
42379,"CAMION_CARGA"
42379,"MOTOCICLETA"
42380,"CAMIONETA_PASAJEROS"
42380,"AUTOMOVIL"
42381,"AUTOMOVIL"
42381,"CAMION_PASAJEROS"
42382,"AUTOMOVIL"
42383,"AUTOMOVIL"
42384,"CAMIONETA CARGA"
42384,"AUTOMOVIL"
42385,"CAMION_CARGA"
42386,"CAMION_PASAJEROS"
42386,"AUTOMOVIL"
42387,"CAMIONETA_CARGA"
42387,"AUTOMOVIL"
42388,"AUTOMOVIL"
42388,"MOTOCICLETA"
42389,"AUTOMOVIL"
42390,"MOTOCICLETA"
42390,"CAMIONETA_PASAJEROS"
42391,"MOTOCICLETA"
42391,"CAMIONETA_CARGA"
42392,"CAMION_CARGA"
42392,"CAMIONETA_CARGA"
42393,"MOTOCICLETA"
42394,"AUTOMOVIL"
42395,"AUTOMOVIL"
42396,"AUTOMOVIL"
42397,"AUTOMOVIL"
42398,"CAMIONETA_CARGA"
42399,"CAMIONETA_PASAJEROS"
42399,"CAMION_CARGA"
42400,"MOTOCICLETA"
42400,"CAMIONETA_PASAJEROS"
42401,"CAMIONETA CARGA"
42401,"AUTOMOVIL"
42402,"CAMIONETA_PASAJEROS"
42403,"CAMIONETA_PASAJEROS"
42403,"OTRO"
42403,"AUTOMOVIL"
42404,"CAMION_CARGA"
42404,"AUTOMOVIL"
42405,"AUTOMOVIL"
42405,"CAMIONETA_CARGA"
42406,"AUTOMOVIL"
42406,"CAMIONETA_CARGA"
42406,"MOTOCICLETA"
42407,"AUTOMOVIL"
42407,"MOTOCICLETA"
42408,"AUTOMOVIL"
42408,"CAMIONETA CARGA"
42409,"AUTOMOVIL"
42410,"AUTOMOVIL"
42411,"CAMIONETA_PASAJEROS"
42412,"AUTOMOVIL"
42413,"AUTOMOVIL"
42413,"CAMIONETA_PASAJEROS"
42414,"TRACTOR"
42414,"AUTOMOVIL"
42415,"CAMION_CARGA"
42415,"AUTOMOVIL"
42416,"TRACTOR"
42417,"CAMION_PASAJEROS"
42417,"AUTOMOVIL"
42418,"MOTOCICLETA"
42418,"AUTOMOVIL"
42419,"AUTOMOVIL"
42420,"AUTOMOVIL"
42421,"MOTOCICLETA"
42421,"BICICLETA"
42422,"AUTOMOVIL"
42423,"AUTOMOVIL"
42424,"AUTOMOVIL"
42424,"SIN_DATOS"
42424,"CAMIONETA_PASAJEROS"
42425,"AUTOMOVIL"
42426,"SIN_DATOS"
42426,"CAMIONETA_CARGA"
42427,"AUTOMOVIL"
42428,"AUTOMOVIL"
42428,"CAMION_PASAJEROS"
42429,"AUTOMOVIL"
42429,"SIN_DATOS"
42430,"MOTOCICLETA"
42430,"CAMIONETA CARGA"
42431,"AUTOMOVIL"
42432,"CAMIONETA CARGA"
42432,"AUTOMOVIL"
42433,"CAMIONETA_PASAJEROS"
42433,"AUTOMOVIL"
42434,"SIN_DATOS"
42434,"AUTOMOVIL"
42435,"AUTOMOVIL"
42436,"CAMION_CARGA"
42436,"AUTOMOVIL"
42437,"SIN_DATOS"
42437,"AUTOMOVIL"
42437,"CAMIONETA_CARGA"
42438,"CAMIONETA CARGA"
42438,"CAMIONETA_PASAJEROS"
42439,"AUTOMOVIL"
42440,"TRACTOR"
42440,"MOTOCICLETA"
42441,"OTRO"
42442,"MOTOCICLETA"
42442,"AUTOMOVIL"
42443,"AUTOMOVIL"
42444,"AUTOMOVIL"
42445,"CAMION_CARGA"
42445,"AUTOMOVIL"
42446,"AUTOMOVIL"
42447,"AUTOMOVIL"
42448,"AUTOMOVIL"
42449,"AUTOMOVIL"
